,emotion,path
630,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav
631,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
632,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
633,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav
634,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
635,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav
636,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
637,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
638,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
639,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
640,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
641,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
642,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-02-11.wav
643,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-02-11.wav
644,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
645,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
646,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
647,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
648,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav
649,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
650,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
651,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav
652,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
653,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
654,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
655,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
656,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-02-11.wav
657,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-01-11.wav
658,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
659,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
660,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
661,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-02-12.wav
662,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
663,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
664,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
665,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
666,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
667,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
668,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
669,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
670,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
671,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
672,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
673,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
674,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
675,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
676,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
677,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
678,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
679,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
680,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
681,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
682,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
683,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
684,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
685,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
686,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
687,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
688,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
689,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
690,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
691,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
692,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
693,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
694,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
695,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
696,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
697,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
698,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
699,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
700,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
701,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
702,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
703,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
704,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
705,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
706,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
707,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
708,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
709,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
710,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
711,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
712,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
713,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
714,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
715,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
716,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
717,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
718,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
719,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
720,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
721,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
722,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
723,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
724,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
725,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
726,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
727,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
728,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
729,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
730,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
731,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
732,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
733,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
734,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
735,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
736,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
737,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
738,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
739,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
740,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
741,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
742,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
743,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
744,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
745,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
746,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
747,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
748,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
749,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
750,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
751,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
752,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
753,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
754,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
755,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
756,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
757,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
758,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
759,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
760,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
761,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
762,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
763,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
764,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
765,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
766,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
767,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
768,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
769,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
770,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
771,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
772,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
773,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
774,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
775,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
776,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
777,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
778,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
779,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
780,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
781,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
782,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
783,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-01-14.wav
784,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-01-14.wav
785,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
786,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-02-14.wav
787,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
788,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
789,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-02-14.wav
790,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
791,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
792,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
793,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
794,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
795,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
796,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
797,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
798,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
799,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
800,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
801,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
802,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-02-14.wav
803,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
804,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
805,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
806,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
807,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-01-14.wav
808,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-01-14.wav
809,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
810,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
811,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
812,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
813,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
814,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
815,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
816,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
817,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-01-14.wav
818,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
819,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
820,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-01-14.wav
821,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
822,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-02-14.wav
823,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-02-14.wav
824,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
825,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
826,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
827,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
828,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-02-14.wav
829,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
830,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
831,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-01-14.wav
832,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
833,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
834,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-01-14.wav
835,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
836,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
837,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
838,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
839,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
